month,town,resale_price
2021-07,WOODLANDS,455000
2021-07,WOODLANDS,470000
2021-07,WOODLANDS,472000
2021-07,WOODLANDS,480000
2021-07,WOODLANDS,498000
2021-07,WOODLANDS,510000
2021-07,WOODLANDS,513000
2021-07,WOODLANDS,515000
2021-07,WOODLANDS,550000
2021-07,YISHUN,395000
2021-07,YISHUN,420000
2021-07,YISHUN,432500
2021-07,YISHUN,435000
2021-07,YISHUN,435000
2021-07,YISHUN,455000
2021-07,YISHUN,455000
2021-07,YISHUN,455000
2021-07,YISHUN,460000
2021-07,YISHUN,460000
2021-07,YISHUN,460000
2021-07,YISHUN,465000
2021-07,YISHUN,465000
2021-07,YISHUN,468000
2021-07,YISHUN,470000
2021-07,YISHUN,470000
2021-07,YISHUN,470000
2021-07,YISHUN,475000
2021-07,YISHUN,475000
2021-07,YISHUN,478000
2021-07,YISHUN,478000
2021-07,YISHUN,480000
2021-07,YISHUN,485000
2021-07,YISHUN,491000
2021-07,YISHUN,492000
2021-07,YISHUN,500000
2021-07,YISHUN,502000
2021-07,YISHUN,510000
2021-07,YISHUN,560000
2021-07,YISHUN,588000
2021-07,YISHUN,590000
2021-08,SEMBAWANG,468000
2021-08,SEMBAWANG,477000
2021-08,SEMBAWANG,485000
2021-08,SEMBAWANG,490000
2021-08,SEMBAWANG,500888
2021-08,WOODLANDS,420000
2021-08,WOODLANDS,425000
2021-08,WOODLANDS,439000
2021-08,WOODLANDS,445000
2021-08,WOODLANDS,450000
2021-08,WOODLANDS,455000
2021-08,WOODLANDS,460000
2021-08,WOODLANDS,468000
2021-08,WOODLANDS,475000
2021-08,WOODLANDS,480000
2021-08,WOODLANDS,496000
2021-08,WOODLANDS,500000
2021-08,WOODLANDS,500000
2021-08,WOODLANDS,505000
2021-08,WOODLANDS,510000
2021-08,WOODLANDS,510000
2021-08,WOODLANDS,520000
2021-08,WOODLANDS,531000
2021-08,WOODLANDS,540000
2021-08,WOODLANDS,560000
2021-08,YISHUN,425000
2021-08,YISHUN,428000
2021-08,YISHUN,430000
2021-08,YISHUN,430000
2021-08,YISHUN,432000
2021-08,YISHUN,433000
2021-08,YISHUN,434888
2021-08,YISHUN,435000
2021-08,YISHUN,435000
2021-08,YISHUN,438000
2021-08,YISHUN,438000
2021-08,YISHUN,440000
2021-08,YISHUN,440000
2021-08,YISHUN,440000
2021-08,YISHUN,445000
2021-08,YISHUN,450000
2021-08,YISHUN,455000
2021-08,YISHUN,458000
2021-08,YISHUN,458000
2021-08,YISHUN,460000
2021-08,YISHUN,460000
2021-08,YISHUN,460000
2021-08,YISHUN,460000
2021-08,YISHUN,460000
2021-08,YISHUN,462000
2021-08,YISHUN,462000
2021-08,YISHUN,466000
2021-08,YISHUN,468000
2021-08,YISHUN,473000
2021-08,YISHUN,473888
2021-08,YISHUN,475000
2021-08,YISHUN,480000
2021-08,YISHUN,485000
2021-08,YISHUN,490000
2021-08,YISHUN,492800
2021-08,YISHUN,495000
2021-08,YISHUN,495000
2021-08,YISHUN,510000
2021-08,YISHUN,512000
2021-09,SEMBAWANG,500000
2021-09,SEMBAWANG,500000
2021-09,WOODLANDS,425000
2021-09,WOODLANDS,445000
2021-09,WOODLANDS,455000
2021-09,WOODLANDS,465000
2021-09,WOODLANDS,472000
2021-09,WOODLANDS,493000
2021-09,WOODLANDS,495000
2021-09,WOODLANDS,508000
2021-09,WOODLANDS,525000
2021-09,WOODLANDS,538500
2021-09,YISHUN,410000
2021-09,YISHUN,433000
2021-09,YISHUN,435000
2021-09,YISHUN,435000
2021-09,YISHUN,435000
2021-09,YISHUN,440000
2021-09,YISHUN,445000
2021-09,YISHUN,450000
2021-09,YISHUN,455000
2021-09,YISHUN,457000
2021-09,YISHUN,458000
2021-09,YISHUN,460000
2021-09,YISHUN,466000
2021-09,YISHUN,468888
2021-09,YISHUN,470000
2021-09,YISHUN,470000
2021-09,YISHUN,472000
2021-09,YISHUN,473000
2021-09,YISHUN,475000
2021-09,YISHUN,480000
2021-09,YISHUN,480000
2021-09,YISHUN,482000
2021-09,YISHUN,485000
2021-09,YISHUN,485000
2021-09,YISHUN,488000
2021-09,YISHUN,488000
2021-09,YISHUN,492000
2021-09,YISHUN,492888
2021-09,YISHUN,495000
2021-09,YISHUN,608888
2021-10,SEMBAWANG,420000
2021-10,SEMBAWANG,480000
2021-10,SEMBAWANG,483000
2021-10,WOODLANDS,465000
2021-10,WOODLANDS,480000
2021-10,WOODLANDS,485000
2021-10,WOODLANDS,495000
2021-10,WOODLANDS,528000
2021-10,WOODLANDS,538888
2021-10,YISHUN,420000
2021-10,YISHUN,430000
2021-10,YISHUN,448000
2021-10,YISHUN,450000
2021-10,YISHUN,450000
2021-10,YISHUN,460000
2021-10,YISHUN,462000
2021-10,YISHUN,465000
2021-10,YISHUN,468888
2021-10,YISHUN,470000
2021-10,YISHUN,475000
2021-10,YISHUN,475000
2021-10,YISHUN,475000
2021-10,YISHUN,475888
2021-10,YISHUN,480000
2021-10,YISHUN,480000
2021-10,YISHUN,480000
2021-10,YISHUN,480000
2021-10,YISHUN,485000
2021-10,YISHUN,485000
2021-10,YISHUN,488000
2021-10,YISHUN,490000
2021-10,YISHUN,495000
2021-10,YISHUN,505000
2021-10,YISHUN,510000
2021-10,YISHUN,515000
2021-10,YISHUN,516000
2021-10,YISHUN,518888
2021-10,YISHUN,520000
2021-10,YISHUN,520000
2021-10,YISHUN,525000
2021-10,YISHUN,585000
2021-10,YISHUN,608000
2021-10,YISHUN,620000
2021-10,YISHUN,628000
2021-10,YISHUN,632000
2021-10,YISHUN,632500
2021-11,SEMBAWANG,458888
2021-11,SEMBAWANG,468000
2021-11,SEMBAWANG,488888
2021-11,SEMBAWANG,517000
2021-11,WOODLANDS,405000
2021-11,WOODLANDS,435000
2021-11,WOODLANDS,440000
2021-11,WOODLANDS,445000
2021-11,WOODLANDS,488000
2021-11,WOODLANDS,495000
2021-11,WOODLANDS,500000
2021-11,WOODLANDS,503000
2021-11,WOODLANDS,508000
2021-11,WOODLANDS,517500
2021-11,WOODLANDS,550000
2021-11,YISHUN,438000
2021-11,YISHUN,444000
2021-11,YISHUN,445000
2021-11,YISHUN,450000
2021-11,YISHUN,450000
2021-11,YISHUN,455000
2021-11,YISHUN,460000
2021-11,YISHUN,460000
2021-11,YISHUN,462000
2021-11,YISHUN,465000
2021-11,YISHUN,465000
2021-11,YISHUN,465000
2021-11,YISHUN,465000
2021-11,YISHUN,468000
2021-11,YISHUN,470000
2021-11,YISHUN,475000
2021-11,YISHUN,475000
2021-11,YISHUN,475000
2021-11,YISHUN,483000
2021-11,YISHUN,488000
2021-11,YISHUN,488000
2021-11,YISHUN,490000
2021-11,YISHUN,490000
2021-11,YISHUN,490000
2021-11,YISHUN,490000
2021-11,YISHUN,490000
2021-11,YISHUN,493888
2021-11,YISHUN,495888
2021-11,YISHUN,500000
2021-11,YISHUN,500000
2021-11,YISHUN,500000
2021-11,YISHUN,510000
2021-11,YISHUN,510000
2021-11,YISHUN,510000
2021-11,YISHUN,510000
2021-11,YISHUN,518000
2021-11,YISHUN,520000
2021-11,YISHUN,540000
2021-11,YISHUN,590000
2021-11,YISHUN,600000
2021-11,YISHUN,608000
2021-11,YISHUN,636000
2021-12,SEMBAWANG,530000
2021-12,SEMBAWANG,535000
2021-12,SEMBAWANG,550000
2021-12,WOODLANDS,450000
2021-12,WOODLANDS,460000
2021-12,WOODLANDS,465000
2021-12,WOODLANDS,480000
2021-12,WOODLANDS,480000
2021-12,WOODLANDS,495000
2021-12,WOODLANDS,510000
2021-12,WOODLANDS,512000
2021-12,WOODLANDS,516000
2021-12,WOODLANDS,525000
2021-12,WOODLANDS,528888
2021-12,WOODLANDS,530000
2021-12,WOODLANDS,540000
2021-12,WOODLANDS,555000
2021-12,WOODLANDS,558888
2021-12,YISHUN,440000
2021-12,YISHUN,445000
2021-12,YISHUN,450000
2021-12,YISHUN,450000
2021-12,YISHUN,450000
2021-12,YISHUN,455000
2021-12,YISHUN,455000
2021-12,YISHUN,457888
2021-12,YISHUN,460000
2021-12,YISHUN,465000
2021-12,YISHUN,468000
2021-12,YISHUN,470000
2021-12,YISHUN,472000
2021-12,YISHUN,478000
2021-12,YISHUN,480000
2021-12,YISHUN,483000
2021-12,YISHUN,488000
2021-12,YISHUN,490000
2021-12,YISHUN,490000
2021-12,YISHUN,490000
2021-12,YISHUN,493888
2021-12,YISHUN,495000
2021-12,YISHUN,495000
2021-12,YISHUN,500000
2021-12,YISHUN,500500
2021-12,YISHUN,500888
2021-12,YISHUN,503000
2021-12,YISHUN,508000
2021-12,YISHUN,510000
2021-12,YISHUN,510000
2021-12,YISHUN,515000
2021-12,YISHUN,515000
2021-12,YISHUN,520000
2021-12,YISHUN,525000
2021-12,YISHUN,525000
2021-12,YISHUN,550000
2021-12,YISHUN,610000
2021-12,YISHUN,615000
2021-12,YISHUN,618000
2021-12,YISHUN,633000
2021-12,YISHUN,635000
2022-01,SEMBAWANG,555000
2022-01,SEMBAWANG,580000
2022-01,SEMBAWANG,550000
2022-01,SEMBAWANG,540000
2022-01,SEMBAWANG,540000
2022-02,SEMBAWANG,570000
2022-02,SEMBAWANG,568000
2022-03,SEMBAWANG,590000
2022-04,SEMBAWANG,595000
2022-04,SEMBAWANG,615000
2022-05,SEMBAWANG,625000
2022-05,SEMBAWANG,600000
2022-06,SEMBAWANG,510000
2022-07,SEMBAWANG,585000
2022-07,SEMBAWANG,580000
2022-07,SEMBAWANG,550000
2022-08,SEMBAWANG,558000
2022-08,SEMBAWANG,575000
2022-09,SEMBAWANG,613000
2022-09,SEMBAWANG,585000
2022-09,SEMBAWANG,580888
2022-09,SEMBAWANG,560000
2022-09,SEMBAWANG,595000
2022-10,SEMBAWANG,618000
2022-10,SEMBAWANG,605000
2022-11,SEMBAWANG,570000
2022-11,SEMBAWANG,585000
2022-12,SEMBAWANG,538000
2022-12,SEMBAWANG,590000
2022-12,SEMBAWANG,625000
2022-12,SEMBAWANG,590000
2022-12,SEMBAWANG,585000
2022-12,SEMBAWANG,595000
2022-12,SEMBAWANG,610000
2022-12,SEMBAWANG,590000
2022-01,SEMBAWANG,516000
2022-01,SEMBAWANG,490000
2022-02,SEMBAWANG,565000
2022-02,SEMBAWANG,555000
2022-03,SEMBAWANG,530000
2022-03,SEMBAWANG,488000
2022-03,SEMBAWANG,550000
2022-03,SEMBAWANG,510000
2022-03,SEMBAWANG,538000
2022-03,SEMBAWANG,527000
2022-04,SEMBAWANG,580000
2022-04,SEMBAWANG,565000
2022-04,SEMBAWANG,515000
2022-04,SEMBAWANG,558000
2022-04,SEMBAWANG,560000
2022-05,SEMBAWANG,558000
2022-05,SEMBAWANG,550000
2022-05,SEMBAWANG,604000
2022-05,SEMBAWANG,575888
2022-05,SEMBAWANG,595588
2022-05,SEMBAWANG,570000
2022-05,SEMBAWANG,595888
2022-06,SEMBAWANG,535000
2022-06,SEMBAWANG,555000
2022-07,SEMBAWANG,610000
2022-07,SEMBAWANG,515000
2022-07,SEMBAWANG,550000
2022-07,SEMBAWANG,570000
2022-07,SEMBAWANG,568000
2022-07,SEMBAWANG,580000
2022-07,SEMBAWANG,560000
2022-07,SEMBAWANG,550000
2022-08,SEMBAWANG,571000
2022-09,SEMBAWANG,535000
2022-09,SEMBAWANG,590000
2022-09,SEMBAWANG,568888
2022-09,SEMBAWANG,610000
2022-09,SEMBAWANG,570000
2022-09,SEMBAWANG,600000
2022-09,SEMBAWANG,595000
2022-10,SEMBAWANG,580000
2022-10,SEMBAWANG,600000
2022-10,SEMBAWANG,550000
2022-10,SEMBAWANG,608000
2022-10,SEMBAWANG,555000
2022-10,SEMBAWANG,560000
2022-10,SEMBAWANG,552000
2022-10,SEMBAWANG,550000
2022-10,SEMBAWANG,610000
2022-10,SEMBAWANG,580000
2022-11,SEMBAWANG,575888
2022-11,SEMBAWANG,548888
2022-11,SEMBAWANG,580000
2022-11,SEMBAWANG,600000
2022-11,SEMBAWANG,575000
2022-12,SEMBAWANG,585000
2022-12,SEMBAWANG,565000
2022-12,SEMBAWANG,565000
2022-12,SEMBAWANG,530000
2022-12,SEMBAWANG,485000
2022-12,SEMBAWANG,575000
2022-12,SEMBAWANG,620000
2022-12,SEMBAWANG,590000
2022-12,SEMBAWANG,530000
2022-12,SEMBAWANG,492000
2022-12,SEMBAWANG,570000
2022-08,SEMBAWANG,550000
2022-08,SEMBAWANG,585000
2022-09,SEMBAWANG,590000
2022-09,SEMBAWANG,588000
2022-09,SEMBAWANG,600000
2022-09,SEMBAWANG,510000
2022-09,SEMBAWANG,575000
2022-09,SEMBAWANG,580000
2022-09,SEMBAWANG,580000
2022-10,SEMBAWANG,570000
2022-10,SEMBAWANG,535000
2022-10,SEMBAWANG,560000
2022-10,SEMBAWANG,638000
2022-10,SEMBAWANG,588888
2022-10,SEMBAWANG,575000
2022-11,SEMBAWANG,585000
2022-11,SEMBAWANG,540000
2022-11,SEMBAWANG,598000
2022-11,SEMBAWANG,593888
2022-11,SEMBAWANG,600000
2022-11,SEMBAWANG,568000
2022-11,SEMBAWANG,585000
2022-11,SEMBAWANG,611888
2022-11,SEMBAWANG,620000
2022-11,SEMBAWANG,538000
2022-12,SEMBAWANG,540000
2022-12,SEMBAWANG,593000
2022-12,SEMBAWANG,590000
2022-12,SEMBAWANG,578000
2022-12,SEMBAWANG,585000
2022-12,SEMBAWANG,570000
2022-12,SEMBAWANG,585000
2022-12,SEMBAWANG,555000
2022-12,SEMBAWANG,570000
2022-01,SEMBAWANG,495000
2022-01,SEMBAWANG,510000
2022-02,SEMBAWANG,507000
2022-02,SEMBAWANG,515000
2022-02,SEMBAWANG,500000
2022-02,SEMBAWANG,480000
2022-02,SEMBAWANG,502000
2022-03,SEMBAWANG,505000
2022-03,SEMBAWANG,520000
2022-04,SEMBAWANG,490000
2022-04,SEMBAWANG,505000
2022-05,SEMBAWANG,513500
2022-05,SEMBAWANG,530000
2022-06,SEMBAWANG,530000
2022-07,SEMBAWANG,527000
2022-07,SEMBAWANG,550000
2022-08,SEMBAWANG,530000
2022-08,SEMBAWANG,520000
2022-08,SEMBAWANG,540000
2022-09,SEMBAWANG,525000
2022-11,SEMBAWANG,538000
2022-11,SEMBAWANG,520000
2022-11,SEMBAWANG,535000
2022-11,SEMBAWANG,535000
2022-11,SEMBAWANG,542000
2022-12,SEMBAWANG,530000
2022-12,SEMBAWANG,490000
2022-12,SEMBAWANG,530000
2022-01,SEMBAWANG,450000
2022-01,SEMBAWANG,485000
2022-03,SEMBAWANG,498000
2022-03,SEMBAWANG,505000
2022-06,SEMBAWANG,488000
2022-11,SEMBAWANG,526000
2022-12,SEMBAWANG,505000
2022-01,WOODLANDS,538000
2022-01,WOODLANDS,460000
2022-01,WOODLANDS,475000
2022-02,WOODLANDS,435000
2022-02,WOODLANDS,430000
2022-02,WOODLANDS,550000
2022-03,WOODLANDS,525000
2022-04,WOODLANDS,485000
2022-05,WOODLANDS,548000
2022-05,WOODLANDS,450000
2022-06,WOODLANDS,508500
2022-07,WOODLANDS,455000
2022-03,WOODLANDS,477000
2022-03,WOODLANDS,490000
2022-04,WOODLANDS,458000
2022-07,WOODLANDS,500000
2022-12,WOODLANDS,518000
2022-08,WOODLANDS,540000
2022-09,WOODLANDS,560000
2022-09,WOODLANDS,578000
2022-10,WOODLANDS,550000
2022-10,WOODLANDS,568000
2022-11,WOODLANDS,550000
2022-11,WOODLANDS,538888
2022-11,WOODLANDS,545000
2022-11,WOODLANDS,595800
2022-12,WOODLANDS,545000
2022-12,WOODLANDS,547000
2022-12,WOODLANDS,580000
2022-12,WOODLANDS,605000
2022-12,WOODLANDS,590888
2022-01,WOODLANDS,461000
2022-01,WOODLANDS,455000
2022-01,WOODLANDS,505000
2022-01,WOODLANDS,470000
2022-01,WOODLANDS,462000
2022-02,WOODLANDS,480000
2022-02,WOODLANDS,455000
2022-02,WOODLANDS,488000
2022-03,WOODLANDS,495000
2022-03,WOODLANDS,450000
2022-04,WOODLANDS,465000
2022-04,WOODLANDS,466000
2022-04,WOODLANDS,495000
2022-05,WOODLANDS,495000
2022-05,WOODLANDS,510000
2022-06,WOODLANDS,410000
2022-06,WOODLANDS,498000
2022-06,WOODLANDS,450000
2022-07,WOODLANDS,485000
2022-08,WOODLANDS,465000
2022-08,WOODLANDS,490000
2022-08,WOODLANDS,468000
2022-08,WOODLANDS,508000
2022-08,WOODLANDS,470000
2022-08,WOODLANDS,500000
2022-08,WOODLANDS,495000
2022-09,WOODLANDS,506888
2022-09,WOODLANDS,490000
2022-09,WOODLANDS,460000
2022-09,WOODLANDS,470000
2022-09,WOODLANDS,500000
2022-10,WOODLANDS,520000
2022-10,WOODLANDS,465000
2022-10,WOODLANDS,500000
2022-10,WOODLANDS,520000
2022-12,WOODLANDS,524000
2022-12,WOODLANDS,520000
2022-06,WOODLANDS,555000
2022-07,WOODLANDS,580000
2022-08,WOODLANDS,565000
2022-08,WOODLANDS,500000
2022-08,WOODLANDS,535000
2022-08,WOODLANDS,520000
2022-08,WOODLANDS,565000
2022-08,WOODLANDS,540000
2022-08,WOODLANDS,525000
2022-09,WOODLANDS,530000
2022-09,WOODLANDS,588888
2022-09,WOODLANDS,573000
2022-09,WOODLANDS,576000
2022-09,WOODLANDS,505000
2022-09,WOODLANDS,564000
2022-09,WOODLANDS,540000
2022-09,WOODLANDS,560000
2022-09,WOODLANDS,525000
2022-09,WOODLANDS,555000
2022-09,WOODLANDS,530000
2022-09,WOODLANDS,538880
2022-09,WOODLANDS,543000
2022-10,WOODLANDS,520000
2022-10,WOODLANDS,600000
2022-10,WOODLANDS,570000
2022-10,WOODLANDS,586888
2022-10,WOODLANDS,520000
2022-10,WOODLANDS,575000
2022-10,WOODLANDS,588888
2022-10,WOODLANDS,540000
2022-10,WOODLANDS,518000
2022-10,WOODLANDS,570000
2022-11,WOODLANDS,550000
2022-11,WOODLANDS,547000
2022-11,WOODLANDS,595000
2022-11,WOODLANDS,570000
2022-11,WOODLANDS,555000
2022-11,WOODLANDS,550000
2022-11,WOODLANDS,525000
2022-11,WOODLANDS,525000
2022-12,WOODLANDS,550000
2022-12,WOODLANDS,550000
2022-12,WOODLANDS,576888
2022-12,WOODLANDS,530000
2022-12,WOODLANDS,570000
2022-12,WOODLANDS,550000
2022-12,WOODLANDS,538000
2022-01,WOODLANDS,560000
2022-01,WOODLANDS,536000
2022-01,WOODLANDS,540000
2022-01,WOODLANDS,538000
2022-02,WOODLANDS,510000
2022-02,WOODLANDS,545000
2022-02,WOODLANDS,589988
2022-02,WOODLANDS,568888
2022-02,WOODLANDS,525000
2022-02,WOODLANDS,565000
2022-02,WOODLANDS,510000
2022-02,WOODLANDS,565000
2022-03,WOODLANDS,538000
2022-03,WOODLANDS,550088
2022-03,WOODLANDS,545000
2022-04,WOODLANDS,502000
2022-04,WOODLANDS,520000
2022-05,WOODLANDS,515000
2022-05,WOODLANDS,545000
2022-05,WOODLANDS,588000
2022-05,WOODLANDS,530000
2022-06,WOODLANDS,570000
2022-06,WOODLANDS,585000
2022-07,WOODLANDS,520000
2022-07,WOODLANDS,530000
2022-07,WOODLANDS,520000
2022-07,WOODLANDS,570000
2022-08,WOODLANDS,540000
2022-08,WOODLANDS,538000
2022-08,WOODLANDS,555000
2022-08,WOODLANDS,535000
2022-08,WOODLANDS,552000
2022-09,WOODLANDS,515000
2022-09,WOODLANDS,565000
2022-10,WOODLANDS,535000
2022-10,WOODLANDS,525000
2022-10,WOODLANDS,525000
2022-11,WOODLANDS,562000
2022-11,WOODLANDS,540888
2022-11,WOODLANDS,580000
2022-11,WOODLANDS,585000
2022-11,WOODLANDS,560000
2022-11,WOODLANDS,535000
2022-11,WOODLANDS,558000
2022-12,WOODLANDS,532000
2022-12,WOODLANDS,540000
2022-12,WOODLANDS,600000
2022-12,WOODLANDS,520000
2022-12,WOODLANDS,562888
2022-12,WOODLANDS,593000
2022-12,WOODLANDS,568000
2022-10,WOODLANDS,535000
2022-10,WOODLANDS,580000
2022-10,WOODLANDS,588888
2022-11,WOODLANDS,545000
2022-11,WOODLANDS,540000
2022-11,WOODLANDS,576000
2022-12,WOODLANDS,520000
2022-12,WOODLANDS,575000
2022-12,WOODLANDS,540000
2022-12,WOODLANDS,586800
2022-01,WOODLANDS,546500
2022-01,WOODLANDS,525000
2022-01,WOODLANDS,520000
2022-03,WOODLANDS,548000
2022-03,WOODLANDS,610000
2022-06,WOODLANDS,555000
2022-07,WOODLANDS,512000
2022-07,WOODLANDS,520000
2022-07,WOODLANDS,590000
2022-08,WOODLANDS,571000
2022-08,WOODLANDS,555000
2022-09,WOODLANDS,528000
2022-09,WOODLANDS,587000
2022-09,WOODLANDS,538000
2022-09,WOODLANDS,535000
2022-10,WOODLANDS,568888
2022-10,WOODLANDS,527000
2022-11,WOODLANDS,575000
2022-11,WOODLANDS,543888
2022-11,WOODLANDS,550888
2022-12,WOODLANDS,528000
2022-12,WOODLANDS,515888
2022-04,WOODLANDS,490000
2022-06,WOODLANDS,515000
2022-06,WOODLANDS,495000
2022-06,WOODLANDS,520000
2022-06,WOODLANDS,495000
2022-06,WOODLANDS,531000
2022-06,WOODLANDS,520000
2022-06,WOODLANDS,518000
2022-07,WOODLANDS,527000
2022-07,WOODLANDS,536000
2022-07,WOODLANDS,495000
2022-07,WOODLANDS,500000
2022-08,WOODLANDS,538000
2022-08,WOODLANDS,535000
2022-08,WOODLANDS,520000
2022-09,WOODLANDS,510000
2022-09,WOODLANDS,500000
2022-09,WOODLANDS,515000
2022-09,WOODLANDS,510000
2022-09,WOODLANDS,510000
2022-09,WOODLANDS,520000
2022-09,WOODLANDS,500888
2022-09,WOODLANDS,540000
2022-10,WOODLANDS,525000
2022-10,WOODLANDS,530000
2022-10,WOODLANDS,530000
2022-10,WOODLANDS,535000
2022-10,WOODLANDS,520000
2022-10,WOODLANDS,550888
2022-10,WOODLANDS,505000
2022-10,WOODLANDS,540000
2022-10,WOODLANDS,530000
2022-10,WOODLANDS,545000
2022-10,WOODLANDS,535000
2022-10,WOODLANDS,538000
2022-10,WOODLANDS,540000
2022-10,WOODLANDS,534000
2022-11,WOODLANDS,535000
2022-11,WOODLANDS,535000
2022-11,WOODLANDS,535000
2022-11,WOODLANDS,533000
2022-11,WOODLANDS,530000
2022-11,WOODLANDS,508000
2022-11,WOODLANDS,535000
2022-12,WOODLANDS,540000
2022-12,WOODLANDS,525000
2022-12,WOODLANDS,520000
2022-12,WOODLANDS,543000
2022-12,WOODLANDS,550000
2022-12,WOODLANDS,508000
2022-12,WOODLANDS,538000
2022-12,WOODLANDS,490000
2022-12,WOODLANDS,510000
2022-01,YISHUN,490000
2022-04,YISHUN,500000
2022-05,YISHUN,445000
2022-07,YISHUN,525000
2022-07,YISHUN,492000
2022-09,YISHUN,490000
2022-09,YISHUN,515000
2022-09,YISHUN,508888
2022-09,YISHUN,510000
2022-10,YISHUN,520000
2022-11,YISHUN,496888
2022-01,YISHUN,628000
2022-01,YISHUN,465000
2022-01,YISHUN,640000
2022-01,YISHUN,470000
2022-01,YISHUN,488000
2022-01,YISHUN,455000
2022-02,YISHUN,450000
2022-02,YISHUN,500000
2022-02,YISHUN,466000
2022-02,YISHUN,450000
2022-02,YISHUN,445000
2022-03,YISHUN,460000
2022-03,YISHUN,480000
2022-03,YISHUN,635000
2022-03,YISHUN,460000
2022-03,YISHUN,450000
2022-04,YISHUN,486888
2022-04,YISHUN,560000
2022-04,YISHUN,655000
2022-04,YISHUN,455000
2022-04,YISHUN,625000
2022-05,YISHUN,460000
2022-05,YISHUN,463000
2022-05,YISHUN,495000
2022-05,YISHUN,468888
2022-05,YISHUN,515000
2022-06,YISHUN,450000
2022-06,YISHUN,450000
2022-07,YISHUN,615000
2022-07,YISHUN,460000
2022-07,YISHUN,498000
2022-07,YISHUN,480000
2022-08,YISHUN,668000
2022-08,YISHUN,628000
2022-08,YISHUN,480000
2022-08,YISHUN,488888
2022-09,YISHUN,510000
2022-09,YISHUN,490000
2022-09,YISHUN,518000
2022-09,YISHUN,475000
2022-09,YISHUN,500000
2022-10,YISHUN,472000
2022-10,YISHUN,668000
2022-10,YISHUN,668000
2022-10,YISHUN,490000
2022-11,YISHUN,490000
2022-12,YISHUN,490000
2022-12,YISHUN,510000
2022-01,YISHUN,505000
2022-01,YISHUN,500000
2022-01,YISHUN,550000
2022-01,YISHUN,527000
2022-01,YISHUN,510000
2022-01,YISHUN,530000
2022-02,YISHUN,530000
2022-02,YISHUN,490000
2022-02,YISHUN,525000
2022-02,YISHUN,510000
2022-02,YISHUN,498888
2022-02,YISHUN,496000
2022-02,YISHUN,473000
2022-02,YISHUN,538000
2022-03,YISHUN,529000
2022-03,YISHUN,538000
2022-03,YISHUN,525888
2022-03,YISHUN,522888
2022-03,YISHUN,528000
2022-03,YISHUN,536000
2022-03,YISHUN,538000
2022-03,YISHUN,522000
2022-03,YISHUN,540000
2022-03,YISHUN,555000
2022-04,YISHUN,520000
2022-04,YISHUN,488000
2022-04,YISHUN,525000
2022-04,YISHUN,480000
2022-04,YISHUN,490000
2022-04,YISHUN,485000
2022-04,YISHUN,530000
2022-04,YISHUN,535000
2022-04,YISHUN,470000
2022-05,YISHUN,535000
2022-05,YISHUN,530000
2022-05,YISHUN,510000
2022-05,YISHUN,542000
2022-05,YISHUN,510000
2022-05,YISHUN,548000
2022-05,YISHUN,538000
2022-05,YISHUN,550000
2022-05,YISHUN,510000
2022-05,YISHUN,568000
2022-06,YISHUN,478000
2022-06,YISHUN,540000
2022-06,YISHUN,540000
2022-06,YISHUN,520000
2022-06,YISHUN,510000
2022-06,YISHUN,590000
2022-07,YISHUN,530000
2022-07,YISHUN,545000
2022-07,YISHUN,537000
2022-07,YISHUN,565000
2022-07,YISHUN,565000
2022-07,YISHUN,555000
2022-07,YISHUN,520000
2022-07,YISHUN,505000
2022-08,YISHUN,540000
2022-08,YISHUN,555888
2022-08,YISHUN,505000
2022-08,YISHUN,450000
2022-08,YISHUN,500000
2022-08,YISHUN,520000
2022-08,YISHUN,523000
2022-09,YISHUN,558000
2022-09,YISHUN,578000
2022-09,YISHUN,538000
2022-09,YISHUN,515000
2022-09,YISHUN,540000
2022-09,YISHUN,550000
2022-09,YISHUN,520000
2022-09,YISHUN,500000
2022-10,YISHUN,558000
2022-10,YISHUN,540000
2022-10,YISHUN,540000
2022-10,YISHUN,565000
2022-10,YISHUN,565000
2022-10,YISHUN,505000
2022-10,YISHUN,524000
2022-10,YISHUN,545000
2022-10,YISHUN,530000
2022-10,YISHUN,574000
2022-11,YISHUN,540000
2022-11,YISHUN,545000
2022-11,YISHUN,500000
2022-11,YISHUN,530000
2022-11,YISHUN,508000
2022-11,YISHUN,530000
2022-11,YISHUN,555000
2022-12,YISHUN,560000
2022-01,YISHUN,470000
2022-01,YISHUN,510000
2022-01,YISHUN,495000
2022-02,YISHUN,478000
2022-02,YISHUN,506000
2022-03,YISHUN,532000
2022-04,YISHUN,518888
2022-04,YISHUN,500000
2022-04,YISHUN,510000
2022-04,YISHUN,488000
2022-04,YISHUN,510000
2022-05,YISHUN,520888
2022-05,YISHUN,505000
2022-05,YISHUN,525000
2022-06,YISHUN,518000
2022-06,YISHUN,495000
2022-07,YISHUN,512000
2022-07,YISHUN,536500
2022-07,YISHUN,532000
2022-07,YISHUN,495000
2022-08,YISHUN,535000
2022-08,YISHUN,530000
2022-08,YISHUN,490000
2022-08,YISHUN,545000
2022-08,YISHUN,503888
2022-09,YISHUN,540000
2022-09,YISHUN,500000
2022-10,YISHUN,520000
2022-10,YISHUN,560000
2022-11,YISHUN,565000
2022-11,YISHUN,498000
2022-12,YISHUN,520000
2022-12,YISHUN,525000
2022-12,YISHUN,485000
2022-01,YISHUN,520000
