month,town,resale_price
2017-01,BUKIT PANJANG,410000
2017-01,JURONG EAST,450000
2017-01,JURONG EAST,475000
2017-01,JURONG WEST,400000
2017-01,JURONG WEST,470000
2017-01,JURONG WEST,470000
2017-02,BUKIT PANJANG,412000
2017-02,BUKIT PANJANG,413000
2017-02,BUKIT PANJANG,423000
2017-02,CHOA CHU KANG,400000
2017-02,CHOA CHU KANG,403300
2017-02,JURONG EAST,460000
2017-02,JURONG WEST,395000
2017-03,BUKIT PANJANG,405000
2017-03,BUKIT PANJANG,428000
2017-03,CHOA CHU KANG,410000
2017-03,JURONG WEST,386000
2017-03,JURONG WEST,395000
2017-03,JURONG WEST,398000
2017-03,JURONG WEST,413000
2017-03,JURONG WEST,470000
2017-03,JURONG WEST,470000
2017-04,BUKIT PANJANG,370000
2017-04,BUKIT PANJANG,395000
2017-04,BUKIT PANJANG,435000
2017-04,BUKIT PANJANG,455000
2017-04,BUKIT PANJANG,470000
2017-04,BUKIT PANJANG,480000
2017-04,BUKIT PANJANG,470000
2017-04,CHOA CHU KANG,400000
2017-04,JURONG EAST,470000
2017-04,JURONG EAST,470000
2017-04,JURONG WEST,386000
2017-05,BUKIT PANJANG,410000
2017-05,BUKIT PANJANG,438000
2017-05,BUKIT PANJANG,446000
2017-05,BUKIT PANJANG,450000
2017-05,BUKIT PANJANG,450000
2017-05,BUKIT PANJANG,470000
2017-05,BUKIT PANJANG,480000
2017-05,BUKIT PANJANG,470000
2017-05,CHOA CHU KANG,370000
2017-05,CHOA CHU KANG,400000
2017-05,JURONG WEST,394188
2017-05,JURONG WEST,407000
2017-05,JURONG WEST,420000
2017-06,BUKIT PANJANG,420000
2017-06,BUKIT PANJANG,427000
2017-06,BUKIT PANJANG,445200
2017-06,BUKIT PANJANG,455000
2017-06,CHOA CHU KANG,355000
2017-06,CHOA CHU KANG,378000
2017-06,CHOA CHU KANG,400000
2017-06,CHOA CHU KANG,400000
2017-06,CHOA CHU KANG,405000
2017-06,CHOA CHU KANG,408000
2017-06,JURONG EAST,450000
2017-06,JURONG EAST,500000
2017-07,BUKIT PANJANG,375000
2017-07,BUKIT PANJANG,381000
2017-07,BUKIT PANJANG,438000
2017-07,BUKIT PANJANG,448000
2017-07,BUKIT PANJANG,450000
2017-07,BUKIT PANJANG,455000
2017-07,BUKIT PANJANG,460000
2017-07,BUKIT PANJANG,475000
2017-07,CHOA CHU KANG,370000
2017-07,CHOA CHU KANG,380000
2017-07,CHOA CHU KANG,380000
2017-07,JURONG EAST,415000
2017-07,JURONG EAST,465000
2017-07,JURONG WEST,395000
2017-07,JURONG WEST,408000
2017-07,JURONG WEST,450000
2017-08,BUKIT PANJANG,388000
2017-08,BUKIT PANJANG,395000
2017-08,BUKIT PANJANG,413000
2017-08,BUKIT PANJANG,435000
2017-08,BUKIT PANJANG,436888
2017-08,BUKIT PANJANG,448888
2017-08,CHOA CHU KANG,380000
2017-08,CHOA CHU KANG,380000
2017-08,CHOA CHU KANG,396500
2017-08,CHOA CHU KANG,398888
2017-08,JURONG EAST,392500
2017-08,JURONG EAST,440000
2017-08,JURONG EAST,465000
2017-08,JURONG EAST,468000
2017-08,JURONG EAST,468000
2017-08,JURONG WEST,410000
2017-08,JURONG WEST,426000
2017-08,JURONG WEST,445000
2017-08,JURONG WEST,460000
2017-09,BUKIT PANJANG,420000
2017-09,BUKIT PANJANG,420000
2017-09,BUKIT PANJANG,424000
2017-09,BUKIT PANJANG,425000
2017-09,BUKIT PANJANG,430000
2017-09,BUKIT PANJANG,431000
2017-09,BUKIT PANJANG,435000
2017-09,BUKIT PANJANG,438000
2017-09,BUKIT PANJANG,450000
2017-09,BUKIT PANJANG,453000
2017-09,BUKIT PANJANG,460000
2017-09,CHOA CHU KANG,368000
2017-09,JURONG EAST,460000
2017-09,JURONG EAST,480000
2017-10,BUKIT PANJANG,410000
2017-10,BUKIT PANJANG,410000
2017-10,BUKIT PANJANG,420000
2017-10,BUKIT PANJANG,420000
2017-10,BUKIT PANJANG,435000
2017-10,BUKIT PANJANG,442888
2017-10,CHOA CHU KANG,400000
2017-10,JURONG EAST,438000
2017-10,JURONG EAST,488000
2017-10,JURONG EAST,505000
2017-10,JURONG WEST,420000
2017-10,JURONG WEST,439000
2017-10,JURONG WEST,440000
2017-10,JURONG WEST,465000
2017-11,BUKIT PANJANG,400000
2017-11,BUKIT PANJANG,430000
2017-11,BUKIT PANJANG,438000
2017-11,CHOA CHU KANG,385000
2017-11,CHOA CHU KANG,400000
2017-11,CHOA CHU KANG,405000
2017-11,JURONG EAST,320000
2017-11,JURONG EAST,406000
2017-11,JURONG EAST,422000
2017-11,JURONG EAST,430000
2017-11,JURONG WEST,430000
2017-11,JURONG WEST,432000
2017-11,JURONG WEST,448000
2017-12,BUKIT PANJANG,448000
2017-12,BUKIT PANJANG,457000
2017-12,CHOA CHU KANG,386000
2017-12,CHOA CHU KANG,375000
2017-12,CHOA CHU KANG,368000
2017-12,JURONG EAST,470000
2017-12,JURONG EAST,476000
2017-12,JURONG EAST,470000
2018-01,BUKIT PANJANG,400000
2018-01,BUKIT PANJANG,400000
2018-01,BUKIT PANJANG,425000
2018-01,BUKIT PANJANG,445000
2018-01,JURONG EAST,481000
2018-01,JURONG WEST,421000
2018-02,BUKIT PANJANG,395000
2018-02,BUKIT PANJANG,400000
2018-02,BUKIT PANJANG,410000
2018-02,BUKIT PANJANG,435888
2018-02,BUKIT PANJANG,455000
2018-02,CHOA CHU KANG,365000
2018-02,JURONG WEST,403000
2018-02,JURONG WEST,410000
2018-02,JURONG WEST,435000
2018-02,JURONG WEST,455000
2018-03,BUKIT PANJANG,420000
2018-03,BUKIT PANJANG,433000
2018-03,BUKIT PANJANG,485888
2018-03,CHOA CHU KANG,390000
2018-03,CHOA CHU KANG,408000
2018-03,JURONG EAST,408000
2018-03,JURONG WEST,396000
2018-03,JURONG WEST,430000
2018-03,JURONG WEST,440000
2018-03,JURONG WEST,442000
2018-03,JURONG WEST,460000
2018-04,BUKIT PANJANG,468000
2018-04,CHOA CHU KANG,370000
2018-04,CHOA CHU KANG,375000
2018-04,JURONG EAST,405000
2018-04,JURONG EAST,450000
2018-04,JURONG EAST,455000
2018-04,JURONG EAST,475000
2018-04,JURONG WEST,396800
2018-04,JURONG WEST,425000
2018-04,JURONG WEST,443000
2018-04,JURONG WEST,470000
2018-05,BUKIT PANJANG,405000
2018-05,BUKIT PANJANG,418000
2018-05,BUKIT PANJANG,418888
2018-05,BUKIT PANJANG,435000
2018-05,CHOA CHU KANG,357000
2018-05,CHOA CHU KANG,370000
2018-05,CHOA CHU KANG,378000
2018-05,CHOA CHU KANG,400000
2018-05,JURONG EAST,445000
2018-05,JURONG EAST,508000
2018-05,JURONG WEST,393000
2018-05,JURONG WEST,403000
2018-05,JURONG WEST,415000
2018-05,JURONG WEST,428000
2018-05,JURONG WEST,428000
2018-05,JURONG WEST,450000
2018-05,JURONG WEST,455000
2018-06,BUKIT PANJANG,390000
2018-06,BUKIT PANJANG,425000
2018-06,BUKIT PANJANG,425000
2018-06,JURONG EAST,465000
2018-06,JURONG WEST,413000
2018-06,JURONG WEST,450000
2018-06,JURONG WEST,455000
2018-07,BUKIT PANJANG,399000
2018-07,BUKIT PANJANG,425000
2018-07,BUKIT PANJANG,430000
2018-07,BUKIT PANJANG,433000
2018-07,BUKIT PANJANG,443000
2018-07,BUKIT PANJANG,445000
2018-07,BUKIT PANJANG,458000
2018-07,CHOA CHU KANG,375000
2018-07,CHOA CHU KANG,400000
2018-07,JURONG EAST,410000
2018-07,JURONG EAST,485000
2018-07,JURONG WEST,410000
2018-07,JURONG WEST,410000
2018-07,JURONG WEST,433000
2018-07,JURONG WEST,440000
2018-07,JURONG WEST,455000
2018-08,BUKIT PANJANG,420000
2018-08,BUKIT PANJANG,423000
2018-08,BUKIT PANJANG,448000
2018-08,JURONG EAST,480000
2018-08,JURONG WEST,375000
2018-08,JURONG WEST,428000
2018-09,BUKIT PANJANG,393000
2018-09,BUKIT PANJANG,430800
2018-09,BUKIT PANJANG,450000
2018-09,CHOA CHU KANG,380000
2018-09,CHOA CHU KANG,393888
2018-09,CHOA CHU KANG,410000
2018-09,JURONG EAST,468000
2018-09,JURONG WEST,393000
2018-09,JURONG WEST,396000
2018-09,JURONG WEST,403000
2018-09,JURONG WEST,415000
2018-09,JURONG WEST,420000
2018-09,JURONG WEST,422000
2018-09,JURONG WEST,438000
2018-09,JURONG WEST,460000
2018-10,BUKIT PANJANG,399000
2018-10,BUKIT PANJANG,422000
2018-10,BUKIT PANJANG,438000
2018-10,CHOA CHU KANG,365000
2018-10,CHOA CHU KANG,403000
2018-10,CHOA CHU KANG,408000
2018-10,CHOA CHU KANG,425000
2018-10,CHOA CHU KANG,448000
2018-10,JURONG EAST,390000
2018-10,JURONG EAST,395000
2018-10,JURONG EAST,420000
2018-10,JURONG WEST,386800
2018-10,JURONG WEST,393000
2018-10,JURONG WEST,398000
2018-10,JURONG WEST,398000
2018-10,JURONG WEST,400000
2018-10,JURONG WEST,412000
2018-10,JURONG WEST,417888
2018-10,JURONG WEST,434500
2018-10,JURONG WEST,448000
2018-10,JURONG WEST,460000
2018-10,JURONG WEST,475000
2018-11,BUKIT PANJANG,373000
2018-11,BUKIT PANJANG,417000
2018-11,BUKIT PANJANG,420000
2018-11,BUKIT PANJANG,420000
2018-11,BUKIT PANJANG,422000
2018-11,BUKIT PANJANG,430000
2018-11,BUKIT PANJANG,450888
2018-11,BUKIT PANJANG,456000
2018-11,BUKIT PANJANG,458000
2018-11,CHOA CHU KANG,383888
2018-11,CHOA CHU KANG,385000
2018-11,CHOA CHU KANG,405000
2018-11,CHOA CHU KANG,408000
2018-11,CHOA CHU KANG,410000
2018-11,CHOA CHU KANG,415000
2018-11,JURONG EAST,430000
2018-11,JURONG EAST,463000
2018-11,JURONG EAST,480000
2018-11,JURONG WEST,345000
2018-11,JURONG WEST,400000
2018-11,JURONG WEST,415000
2018-11,JURONG WEST,420000
2018-11,JURONG WEST,420000
2018-11,JURONG WEST,425000
2018-11,JURONG WEST,428000
2018-11,JURONG WEST,438500
2018-11,JURONG WEST,445000
2018-12,BUKIT PANJANG,358000
2018-12,BUKIT PANJANG,425000
2018-12,BUKIT PANJANG,410000
2018-12,BUKIT PANJANG,474000
2018-12,BUKIT PANJANG,446000
2018-12,CHOA CHU KANG,350000
2018-12,CHOA CHU KANG,415000
2018-12,CHOA CHU KANG,430000
2018-12,CHOA CHU KANG,428000
2018-12,CHOA CHU KANG,392000
2018-12,JURONG EAST,410000
2018-12,JURONG EAST,450000
2018-12,JURONG EAST,450000
2018-12,JURONG WEST,390000
2018-12,JURONG WEST,410000
2019-01,BUKIT PANJANG,400000
2019-01,BUKIT PANJANG,412000
2019-01,BUKIT PANJANG,450000
2019-01,BUKIT PANJANG,462000
2019-01,BUKIT PANJANG,480000
2019-01,CHOA CHU KANG,380000
2019-01,CHOA CHU KANG,411000
2019-01,CHOA CHU KANG,420000
2019-01,JURONG WEST,385000
2019-01,JURONG WEST,400000
2019-01,JURONG WEST,405000
2019-01,JURONG WEST,470000
2019-02,BUKIT PANJANG,360000
2019-02,BUKIT PANJANG,400000
2019-02,BUKIT PANJANG,410000
2019-02,BUKIT PANJANG,423000
2019-02,BUKIT PANJANG,428000
2019-02,BUKIT PANJANG,428000
2019-02,BUKIT PANJANG,432000
2019-02,BUKIT PANJANG,442888
2019-02,BUKIT PANJANG,450000
2019-02,CHOA CHU KANG,415000
2019-02,CHOA CHU KANG,415000
2019-02,CHOA CHU KANG,438388
2019-02,JURONG EAST,390000
2019-02,JURONG WEST,385000
2019-02,JURONG WEST,395000
2019-02,JURONG WEST,408000
2019-02,JURONG WEST,445000
2019-03,BUKIT PANJANG,350000
2019-03,BUKIT PANJANG,380000
2019-03,BUKIT PANJANG,390000
2019-03,BUKIT PANJANG,395000
2019-03,BUKIT PANJANG,418888
2019-03,BUKIT PANJANG,428888
2019-03,BUKIT PANJANG,440000
2019-03,BUKIT PANJANG,445000
2019-03,BUKIT PANJANG,462000
2019-03,CHOA CHU KANG,350000
2019-03,CHOA CHU KANG,355000
2019-03,CHOA CHU KANG,408000
2019-03,CHOA CHU KANG,428000
2019-03,CHOA CHU KANG,430000
2019-03,CHOA CHU KANG,430000
2019-03,JURONG EAST,375000
2019-03,JURONG WEST,388000
2019-03,JURONG WEST,390000
2019-03,JURONG WEST,400000
2019-03,JURONG WEST,405000
2019-03,JURONG WEST,405000
2019-03,JURONG WEST,405000
2019-03,JURONG WEST,422000
2019-03,JURONG WEST,433800
2019-03,JURONG WEST,460000
2019-04,BUKIT PANJANG,375000
2019-04,BUKIT PANJANG,382000
2019-04,BUKIT PANJANG,390000
2019-04,BUKIT PANJANG,390000
2019-04,BUKIT PANJANG,400000
2019-04,BUKIT PANJANG,410000
2019-04,BUKIT PANJANG,415000
2019-04,BUKIT PANJANG,420000
2019-04,BUKIT PANJANG,420000
2019-04,BUKIT PANJANG,420000
2019-04,BUKIT PANJANG,425000
2019-04,BUKIT PANJANG,430000
2019-04,BUKIT PANJANG,430000
2019-04,BUKIT PANJANG,430000
2019-04,BUKIT PANJANG,430000
2019-04,BUKIT PANJANG,430000
2019-04,BUKIT PANJANG,448000
2019-04,BUKIT PANJANG,478000
2019-04,CHOA CHU KANG,380000
2019-04,CHOA CHU KANG,425000
2019-04,JURONG EAST,405000
2019-04,JURONG WEST,355000
2019-04,JURONG WEST,400888
2019-04,JURONG WEST,415000
2019-04,JURONG WEST,440000
2019-04,JURONG WEST,442000
2019-05,BUKIT PANJANG,390000
2019-05,BUKIT PANJANG,390000
2019-05,BUKIT PANJANG,398000
2019-05,BUKIT PANJANG,400000
2019-05,BUKIT PANJANG,418000
2019-05,BUKIT PANJANG,420000
2019-05,BUKIT PANJANG,420000
2019-05,BUKIT PANJANG,420000
2019-05,BUKIT PANJANG,422000
2019-05,BUKIT PANJANG,428888
2019-05,BUKIT PANJANG,430000
2019-05,BUKIT PANJANG,445000
2019-05,BUKIT PANJANG,478000
2019-05,BUKIT PANJANG,485000
2019-05,BUKIT PANJANG,485000
2019-05,BUKIT PANJANG,485000
2019-05,JURONG EAST,370000
2019-05,JURONG EAST,450000
2019-05,JURONG WEST,381000
2019-05,JURONG WEST,395000
2019-05,JURONG WEST,408500
2019-05,JURONG WEST,416000
2019-05,JURONG WEST,440000
2019-05,JURONG WEST,453888
2019-05,JURONG WEST,458888
2019-05,JURONG WEST,472000
2019-05,JURONG WEST,493000
2019-06,BUKIT PANJANG,368000
2019-06,BUKIT PANJANG,385000
2019-06,BUKIT PANJANG,395000
2019-06,BUKIT PANJANG,410000
2019-06,BUKIT PANJANG,415000
2019-06,BUKIT PANJANG,415000
2019-06,BUKIT PANJANG,417000
2019-06,BUKIT PANJANG,418000
2019-06,BUKIT PANJANG,425000
2019-06,BUKIT PANJANG,425000
2019-06,BUKIT PANJANG,428000
2019-06,BUKIT PANJANG,440000
2019-06,CHOA CHU KANG,405000
2019-06,CHOA CHU KANG,420000
2019-06,JURONG EAST,380000
2019-06,JURONG EAST,382000
2019-06,JURONG EAST,415000
2019-06,JURONG EAST,477000
2019-06,JURONG WEST,366000
2019-06,JURONG WEST,398000
2019-06,JURONG WEST,401500
2019-06,JURONG WEST,405000
2019-06,JURONG WEST,410000
2019-06,JURONG WEST,415000
2019-06,JURONG WEST,420000
2019-06,JURONG WEST,420000
2019-06,JURONG WEST,425000
2019-06,JURONG WEST,425000
2019-06,JURONG WEST,428000
2019-06,JURONG WEST,432000
2019-06,JURONG WEST,435888
2019-06,JURONG WEST,440000
2019-06,JURONG WEST,448000
2019-06,JURONG WEST,448000
2019-06,JURONG WEST,450000
2019-06,JURONG WEST,456000
2019-06,JURONG WEST,470000
2019-06,JURONG WEST,482800
2019-07,BUKIT PANJANG,365000
2019-07,BUKIT PANJANG,374000
2019-07,BUKIT PANJANG,375000
2019-07,BUKIT PANJANG,385000
2019-07,BUKIT PANJANG,390000
2019-07,BUKIT PANJANG,405000
2019-07,BUKIT PANJANG,410000
2019-07,BUKIT PANJANG,410288
2019-07,BUKIT PANJANG,415000
2019-07,BUKIT PANJANG,418888
2019-07,BUKIT PANJANG,418888
2019-07,BUKIT PANJANG,425000
2019-07,BUKIT PANJANG,453000
2019-07,CHOA CHU KANG,430000
2019-07,CHOA CHU KANG,435000
2019-07,CHOA CHU KANG,450000
2019-07,JURONG EAST,428000
2019-07,JURONG EAST,468000
2019-07,JURONG WEST,372000
2019-07,JURONG WEST,419000
2019-07,JURONG WEST,420000
2019-07,JURONG WEST,420000
2019-07,JURONG WEST,425000
2019-07,JURONG WEST,425000
2019-07,JURONG WEST,430000
2019-07,JURONG WEST,435000
2019-07,JURONG WEST,442888
2019-07,JURONG WEST,458000
2019-07,JURONG WEST,468000
2019-07,JURONG WEST,478000
2019-07,JURONG WEST,478000
2019-07,JURONG WEST,485000
2019-07,JURONG WEST,488000
2019-08,BUKIT PANJANG,380000
2019-08,BUKIT PANJANG,388000
2019-08,BUKIT PANJANG,388000
2019-08,BUKIT PANJANG,392500
2019-08,BUKIT PANJANG,405000
2019-08,BUKIT PANJANG,415000
2019-08,BUKIT PANJANG,425000
2019-08,BUKIT PANJANG,425888
2019-08,BUKIT PANJANG,445000
2019-08,BUKIT PANJANG,472000
2019-08,CHOA CHU KANG,360000
2019-08,CHOA CHU KANG,390000
2019-08,CHOA CHU KANG,405000
2019-08,CHOA CHU KANG,418000
2019-08,CHOA CHU KANG,420000
2019-08,CHOA CHU KANG,425000
2019-08,JURONG WEST,390000
2019-08,JURONG WEST,395000
2019-08,JURONG WEST,410000
2019-08,JURONG WEST,412000
2019-08,JURONG WEST,420000
2019-08,JURONG WEST,428000
2019-08,JURONG WEST,432000
2019-08,JURONG WEST,435000
2019-08,JURONG WEST,435000
2019-08,JURONG WEST,436000
2019-08,JURONG WEST,458000
2019-08,JURONG WEST,480000
2019-09,BUKIT PANJANG,372500
2019-09,BUKIT PANJANG,385000
2019-09,BUKIT PANJANG,430000
2019-09,BUKIT PANJANG,438000
2019-09,BUKIT PANJANG,442500
2019-09,BUKIT PANJANG,448000
2019-09,BUKIT PANJANG,485000
2019-09,CHOA CHU KANG,378000
2019-09,JURONG EAST,430000
2019-09,JURONG EAST,460000
2019-09,JURONG WEST,375000
2019-09,JURONG WEST,425000
2019-09,JURONG WEST,430000
2019-09,JURONG WEST,430000
2019-09,JURONG WEST,430000
2019-09,JURONG WEST,448000
2019-09,JURONG WEST,493000
2019-10,BUKIT PANJANG,360000
2019-10,BUKIT PANJANG,388000
2019-10,BUKIT PANJANG,388000
2019-10,BUKIT PANJANG,396000
2019-10,BUKIT PANJANG,410888
2019-10,BUKIT PANJANG,415000
2019-10,BUKIT PANJANG,418000
2019-10,BUKIT PANJANG,423000
2019-10,BUKIT PANJANG,435000
2019-10,BUKIT PANJANG,440000
2019-10,BUKIT PANJANG,445000
2019-10,BUKIT PANJANG,445000
2019-10,BUKIT PANJANG,450000
2019-10,BUKIT PANJANG,452000
2019-10,BUKIT PANJANG,455000
2019-10,BUKIT PANJANG,459000
2019-10,BUKIT PANJANG,470000
2019-10,BUKIT PANJANG,488000
2019-10,CHOA CHU KANG,365000
2019-10,CHOA CHU KANG,405000
2019-10,CHOA CHU KANG,415000
2019-10,CHOA CHU KANG,420000
2019-10,CHOA CHU KANG,430000
2019-10,CHOA CHU KANG,440000
2019-10,JURONG EAST,408000
2019-10,JURONG EAST,441000
2019-10,JURONG EAST,450000
2019-10,JURONG WEST,370000
2019-10,JURONG WEST,378500
2019-10,JURONG WEST,390000
2019-10,JURONG WEST,410000
2019-10,JURONG WEST,448000
2019-10,JURONG WEST,457000
2019-10,JURONG WEST,482000
2019-11,BUKIT PANJANG,360000
2019-11,BUKIT PANJANG,395000
2019-11,BUKIT PANJANG,408000
2019-11,BUKIT PANJANG,410000
2019-11,BUKIT PANJANG,418000
2019-11,BUKIT PANJANG,418888
2019-11,BUKIT PANJANG,420000
2019-11,BUKIT PANJANG,420000
2019-11,BUKIT PANJANG,425000
2019-11,BUKIT PANJANG,428000
2019-11,BUKIT PANJANG,428000
2019-11,BUKIT PANJANG,432888
2019-11,BUKIT PANJANG,440000
2019-11,BUKIT PANJANG,440000
2019-11,BUKIT PANJANG,445000
2019-11,BUKIT PANJANG,447888
2019-11,BUKIT PANJANG,450000
2019-11,BUKIT PANJANG,455000
2019-11,BUKIT PANJANG,475000
2019-11,BUKIT PANJANG,475000
2019-11,BUKIT PANJANG,480000
2019-11,BUKIT PANJANG,480000
2019-11,CHOA CHU KANG,390000
2019-11,CHOA CHU KANG,411500
2019-11,CHOA CHU KANG,415888
2019-11,CHOA CHU KANG,425000
2019-11,JURONG EAST,440000
2019-11,JURONG WEST,400000
2019-11,JURONG WEST,425000
2019-11,JURONG WEST,438000
2019-11,JURONG WEST,440000
2019-11,JURONG WEST,443000
2019-11,JURONG WEST,495000
2019-12,BUKIT PANJANG,400000
2019-12,BUKIT PANJANG,405000
2019-12,BUKIT PANJANG,410000
2019-12,BUKIT PANJANG,440000
2019-12,BUKIT PANJANG,430000
2019-12,BUKIT PANJANG,430000
2019-12,BUKIT PANJANG,445000
2019-12,BUKIT PANJANG,443000
2019-12,BUKIT PANJANG,368000
2019-12,BUKIT PANJANG,425888
2019-12,BUKIT PANJANG,440000
2019-12,BUKIT PANJANG,450000
2019-12,BUKIT PANJANG,400000
2019-12,BUKIT PANJANG,438000
2019-12,BUKIT PANJANG,418000
2019-12,BUKIT PANJANG,488000
2019-12,BUKIT PANJANG,465000
2019-12,BUKIT PANJANG,463000
2019-12,BUKIT PANJANG,425000
2019-12,BUKIT PANJANG,400000
2019-12,BUKIT PANJANG,480000
2019-12,BUKIT PANJANG,378500
2019-12,BUKIT PANJANG,476000
2019-12,BUKIT PANJANG,360000
2019-12,BUKIT PANJANG,482888
2019-12,CHOA CHU KANG,390000
2019-12,CHOA CHU KANG,450000
2019-12,CHOA CHU KANG,380000
2019-12,CHOA CHU KANG,410000
2019-12,CHOA CHU KANG,375000
2019-12,JURONG EAST,420000
2019-12,JURONG EAST,398000
2019-12,JURONG WEST,435000
2019-12,JURONG WEST,480000
2019-12,JURONG WEST,445000
2019-12,JURONG WEST,673000
2019-12,JURONG WEST,620000
2020-01,BUKIT PANJANG,405000
2020-01,BUKIT PANJANG,453000
2020-01,BUKIT PANJANG,450000
2020-01,BUKIT PANJANG,410000
2020-01,BUKIT PANJANG,403000
2020-01,BUKIT PANJANG,375000
2020-01,BUKIT PANJANG,440000
2020-01,BUKIT PANJANG,415000
2020-01,BUKIT PANJANG,428000
2020-01,BUKIT PANJANG,410000
2020-01,BUKIT PANJANG,440000
2020-01,BUKIT PANJANG,420000
2020-01,BUKIT PANJANG,445800
2020-01,BUKIT PANJANG,443000
2020-01,BUKIT PANJANG,480000
2020-01,BUKIT PANJANG,440000
2020-01,BUKIT PANJANG,475000
2020-01,BUKIT PANJANG,450000
2020-01,BUKIT PANJANG,412000
2020-01,BUKIT PANJANG,480000
2020-01,BUKIT PANJANG,422000
2020-01,BUKIT PANJANG,485000
2020-01,BUKIT PANJANG,486488
2020-01,BUKIT PANJANG,443000
2020-01,CHOA CHU KANG,390000
2020-01,CHOA CHU KANG,440000
2020-01,JURONG EAST,470000
2020-01,JURONG EAST,355000
2020-01,JURONG EAST,465000
2020-01,JURONG WEST,373000
2020-01,JURONG WEST,416000
2020-01,JURONG WEST,400000
2020-01,JURONG WEST,480000
2020-01,JURONG WEST,460000
2020-01,JURONG WEST,620000
2020-01,JURONG WEST,645000
2020-01,JURONG WEST,437000
2020-01,JURONG WEST,372000
2020-02,BUKIT PANJANG,435000
2020-02,BUKIT PANJANG,431888
2020-02,BUKIT PANJANG,410000
2020-02,BUKIT PANJANG,450000
2020-02,BUKIT PANJANG,429000
2020-02,BUKIT PANJANG,450000
2020-02,BUKIT PANJANG,448000
2020-02,BUKIT PANJANG,443000
2020-02,BUKIT PANJANG,405000
2020-02,BUKIT PANJANG,402000
2020-02,BUKIT PANJANG,462000
2020-02,BUKIT PANJANG,418000
2020-02,BUKIT PANJANG,450000
2020-02,BUKIT PANJANG,425000
2020-02,BUKIT PANJANG,475888
2020-02,BUKIT PANJANG,380000
2020-02,BUKIT PANJANG,440000
2020-02,BUKIT PANJANG,491000
2020-02,BUKIT PANJANG,458000
2020-02,BUKIT PANJANG,410000
2020-02,BUKIT PANJANG,472000
2020-02,BUKIT PANJANG,440000
2020-02,CHOA CHU KANG,437000
2020-02,CHOA CHU KANG,420000
2020-02,CHOA CHU KANG,392000
2020-02,JURONG WEST,400000
2020-02,JURONG WEST,408000
2020-02,JURONG WEST,430000
2020-02,JURONG WEST,433000
2020-02,JURONG WEST,427000
2020-02,JURONG WEST,468888
2020-02,JURONG WEST,435000
2020-03,BUKIT PANJANG,369000
2020-03,BUKIT PANJANG,381000
2020-03,BUKIT PANJANG,450000
2020-03,BUKIT PANJANG,428000
2020-03,BUKIT PANJANG,435000
2020-03,BUKIT PANJANG,410000
2020-03,BUKIT PANJANG,405888
2020-03,BUKIT PANJANG,445000
2020-03,BUKIT PANJANG,415000
2020-03,BUKIT PANJANG,415000
2020-03,BUKIT PANJANG,405888
2020-03,BUKIT PANJANG,428888
2020-03,BUKIT PANJANG,442888
2020-03,BUKIT PANJANG,430000
2020-03,BUKIT PANJANG,420000
2020-03,BUKIT PANJANG,450000
2020-03,BUKIT PANJANG,465000
2020-03,BUKIT PANJANG,460000
2020-03,BUKIT PANJANG,440000
2020-03,BUKIT PANJANG,431000
2020-03,BUKIT PANJANG,470000
2020-03,BUKIT PANJANG,419000
2020-03,BUKIT PANJANG,445000
2020-03,BUKIT PANJANG,428000
2020-03,BUKIT PANJANG,433000
2020-03,BUKIT PANJANG,455000
2020-03,BUKIT PANJANG,460000
2020-03,BUKIT PANJANG,470888
2020-03,CHOA CHU KANG,390000
2020-03,CHOA CHU KANG,410000
2020-03,CHOA CHU KANG,418000
2020-03,CHOA CHU KANG,360888
2020-03,CHOA CHU KANG,376000
2020-03,CHOA CHU KANG,380000
2020-03,CHOA CHU KANG,355000
2020-03,JURONG EAST,482888
2020-03,JURONG WEST,410888
2020-03,JURONG WEST,416000
2020-03,JURONG WEST,420000
2020-03,JURONG WEST,441800
2020-03,JURONG WEST,438000
2020-03,JURONG WEST,430000
2020-03,JURONG WEST,405000
2020-04,BUKIT PANJANG,445000
2020-04,BUKIT PANJANG,375000
2020-04,BUKIT PANJANG,383000
2020-04,BUKIT PANJANG,419000
2020-04,BUKIT PANJANG,500000
2020-04,BUKIT PANJANG,435000
2020-04,BUKIT PANJANG,450000
2020-04,BUKIT PANJANG,412000
2020-04,CHOA CHU KANG,390000
2020-04,CHOA CHU KANG,425000
2020-04,CHOA CHU KANG,425000
2020-04,JURONG EAST,440000
2020-04,JURONG EAST,382000
2020-04,JURONG WEST,435000
2020-05,BUKIT PANJANG,410000
2020-05,BUKIT PANJANG,415000
2020-05,BUKIT PANJANG,480000
2020-05,CHOA CHU KANG,450000
2020-05,CHOA CHU KANG,410000
2020-05,CHOA CHU KANG,420000
2020-05,JURONG WEST,420000
2020-06,BUKIT PANJANG,460000
2020-06,BUKIT PANJANG,455000
2020-06,BUKIT PANJANG,445000
2020-06,BUKIT PANJANG,418000
2020-06,BUKIT PANJANG,423000
2020-06,BUKIT PANJANG,445000
2020-06,BUKIT PANJANG,418000
2020-06,BUKIT PANJANG,460000
2020-06,BUKIT PANJANG,419000
2020-06,BUKIT PANJANG,445000
2020-06,BUKIT PANJANG,432000
2020-06,BUKIT PANJANG,435000
2020-06,BUKIT PANJANG,408000
2020-06,BUKIT PANJANG,385000
2020-06,BUKIT PANJANG,390000
2020-06,BUKIT PANJANG,455000
